Loan_ID,accm_txn_complete_time
27684,5/19/2022
27685,5/19/2022
27686,5/19/2022
27687,5/19/2022
27688,5/19/2022
27689,5/19/2022
27690,5/19/2022
27691,5/19/2022
27692,5/19/2022
27693,5/19/2022
27694,5/19/2022
27695,5/19/2022
27696,5/19/2022
27697,5/19/2022
27698,5/19/2022
27699,5/19/2022
27700,5/19/2022
27701,5/19/2022
27702,5/19/2022
27703,5/19/2022
27704,5/19/2022
27705,5/19/2022
27706,5/19/2022
27707,5/19/2022
27708,5/19/2022
27709,5/19/2022
27710,5/19/2022
27711,5/19/2022
27712,5/19/2022
27713,5/19/2022
27714,5/19/2022
27715,5/19/2022
27716,5/19/2022
27717,5/19/2022
27718,5/19/2022
27719,5/19/2022
27720,5/19/2022
27721,5/19/2022
27722,5/19/2022
27723,5/19/2022
27724,5/19/2022
27725,5/19/2022
27726,5/19/2022
27727,5/19/2022
27728,5/19/2022
27729,5/19/2022
27730,5/19/2022
27731,5/19/2022
27732,5/19/2022
27733,5/19/2022
27734,5/19/2022
27735,5/19/2022
27736,5/19/2022
27737,5/19/2022
27738,5/19/2022
27739,5/19/2022
27740,5/19/2022
27741,5/19/2022
27742,5/19/2022
27743,5/19/2022
27744,5/19/2022
27745,5/19/2022
27746,5/19/2022
27747,5/19/2022
27748,5/19/2022
27749,5/19/2022
27750,5/19/2022
27751,5/19/2022
27752,5/19/2022
27753,5/19/2022
27754,5/19/2022
27755,5/19/2022
27756,5/19/2022
27757,5/19/2022
27758,5/19/2022
27759,5/19/2022
27760,5/19/2022
27761,5/19/2022
27762,5/19/2022
27763,5/19/2022
27764,5/19/2022
27765,5/19/2022
27766,5/19/2022
27767,5/19/2022
27768,5/19/2022
27769,5/19/2022
27770,5/19/2022
27771,5/19/2022
27772,5/19/2022
27773,5/19/2022
27774,5/19/2022
27775,5/19/2022
27776,5/19/2022
27777,5/19/2022
27778,5/19/2022
27779,5/19/2022
27780,5/19/2022
27781,5/19/2022
27782,5/19/2022
27783,5/19/2022
27784,5/19/2022
27785,5/19/2022
27786,5/19/2022
27787,5/19/2022
27788,5/19/2022
27789,5/19/2022
27790,5/19/2022
27791,5/19/2022
27792,5/19/2022
27793,5/19/2022
27794,5/19/2022
27795,5/19/2022
27796,5/19/2022
27797,5/19/2022
27798,5/19/2022
27799,5/19/2022
27800,5/19/2022
27801,5/19/2022
27802,5/19/2022
27803,5/19/2022
27804,5/19/2022
27805,5/19/2022
27806,5/19/2022
27807,5/19/2022
27808,5/19/2022
27809,5/19/2022
27810,5/19/2022
27811,5/19/2022
27812,5/19/2022
27813,5/19/2022
27814,5/19/2022
27815,5/19/2022
27816,5/19/2022
27817,5/19/2022
27818,5/19/2022
27819,5/19/2022
27820,5/19/2022
27821,5/19/2022
27822,5/19/2022
27823,5/19/2022
27824,5/19/2022
27825,5/19/2022
27826,5/19/2022
27827,5/19/2022
27828,5/19/2022
27829,5/19/2022
27830,5/19/2022
27831,5/19/2022
27832,5/19/2022
27833,5/19/2022
27834,5/19/2022
27835,5/19/2022
27836,5/19/2022
27837,5/19/2022
27838,5/19/2022
27839,5/19/2022
27840,5/19/2022
27841,5/19/2022
27842,5/19/2022
27843,5/19/2022
27844,5/19/2022
27845,5/19/2022
27846,5/19/2022
27847,5/19/2022
27848,5/19/2022
27849,5/19/2022
27850,5/19/2022
27851,5/19/2022
27852,5/19/2022
27853,5/19/2022
27854,5/19/2022
27855,5/19/2022
27856,5/19/2022
27857,5/19/2022
27858,5/19/2022
27859,5/19/2022
27860,5/19/2022
27861,5/19/2022
27862,5/19/2022
27863,5/19/2022
27864,5/19/2022
27865,5/19/2022
27866,5/19/2022
27867,5/19/2022
27868,5/19/2022
27869,5/19/2022
27870,5/19/2022
27871,5/19/2022
27872,5/19/2022
27873,5/19/2022
27874,5/19/2022
27875,5/19/2022
27876,5/19/2022
27877,5/19/2022
27878,5/19/2022
27879,5/19/2022
27880,5/19/2022
27881,5/19/2022
27882,5/19/2022
27883,5/19/2022
27884,5/19/2022
27885,5/19/2022
27886,5/19/2022
27887,5/19/2022
27888,5/19/2022
27889,5/19/2022
27890,5/19/2022
27891,5/19/2022
27892,5/19/2022
27893,5/19/2022
27894,5/19/2022
27895,5/19/2022
27896,5/19/2022
27897,5/19/2022
27898,5/19/2022
27899,5/19/2022
27900,5/19/2022
27901,5/19/2022
27902,5/19/2022
27903,5/19/2022
27904,5/19/2022
27905,5/19/2022
27906,5/19/2022
27907,5/19/2022
27908,5/19/2022
27909,5/19/2022
27910,5/19/2022
27911,5/19/2022
27912,5/19/2022
27913,5/19/2022
27914,5/19/2022
27915,5/19/2022
27916,5/19/2022
27917,5/19/2022
27918,5/19/2022
27919,5/19/2022
27920,5/19/2022
27921,5/19/2022
27922,5/19/2022
27923,5/19/2022
27924,5/19/2022
27925,5/19/2022
27926,5/19/2022
27927,5/19/2022
27928,5/19/2022
27929,5/19/2022
27930,5/19/2022
27931,5/19/2022
27932,5/19/2022
27933,5/19/2022
27934,5/19/2022
27935,5/19/2022
27936,5/19/2022
27937,5/19/2022
27938,5/19/2022
27939,5/19/2022
27940,5/19/2022
27941,5/19/2022
27942,5/19/2022
27943,5/19/2022
27944,5/19/2022
27945,5/19/2022
27946,5/19/2022
27947,5/19/2022
27948,5/19/2022
27949,5/19/2022
27950,5/19/2022
27951,5/19/2022
27952,5/19/2022
27953,5/19/2022
27954,5/19/2022
27955,5/19/2022
27956,5/19/2022
27957,5/19/2022
27958,5/19/2022
27959,5/19/2022
27960,5/19/2022
27961,5/19/2022
27962,5/19/2022
27963,5/19/2022
27964,5/19/2022
27965,5/19/2022
27966,5/19/2022
27967,5/19/2022
27968,5/19/2022
27969,5/19/2022
27970,5/19/2022
27971,5/19/2022
27972,5/19/2022
27973,5/19/2022
27974,5/19/2022
27975,5/19/2022
27976,5/19/2022
27977,5/19/2022
27978,5/19/2022
27979,5/19/2022
27980,5/19/2022
27981,5/19/2022
27982,5/19/2022
27983,5/19/2022
27984,5/19/2022
27985,5/19/2022
27986,5/19/2022
27987,5/19/2022
27988,5/19/2022
27989,5/19/2022
27990,5/19/2022
27991,5/19/2022
27992,5/19/2022
27993,5/19/2022
27994,5/19/2022
27995,5/19/2022
27996,5/19/2022
27997,5/19/2022
27998,5/19/2022
27999,5/19/2022
28000,5/19/2022
28001,5/19/2022
28002,5/19/2022
28003,5/19/2022
28004,5/19/2022
28005,5/19/2022
28006,5/19/2022
28007,5/19/2022
28008,5/19/2022
28009,5/19/2022
28010,5/19/2022
28011,5/19/2022
28012,5/19/2022
28013,5/19/2022
28014,5/19/2022
28015,5/19/2022
28016,5/19/2022
28017,5/19/2022
28018,5/19/2022
28019,5/19/2022
28020,5/19/2022
28021,5/19/2022
28022,5/19/2022
28023,5/19/2022
28024,5/19/2022
28025,5/19/2022
28026,5/19/2022
28027,5/19/2022
28028,5/19/2022
28029,5/19/2022
28030,5/19/2022
28031,5/19/2022
28032,5/19/2022
28033,5/19/2022
28034,5/19/2022
28035,5/19/2022
28036,5/19/2022
28037,5/19/2022
28038,5/19/2022
28039,5/19/2022
28040,5/19/2022
28041,5/19/2022
28042,5/19/2022
28043,5/19/2022
28044,5/19/2022
28045,5/19/2022
28046,5/19/2022
28047,5/19/2022
28048,5/19/2022
28049,5/19/2022
28050,5/19/2022
28051,5/19/2022
28052,5/19/2022
28053,5/19/2022
28054,5/19/2022
28055,5/19/2022
28056,5/19/2022
28057,5/19/2022
28058,5/19/2022
28059,5/19/2022
28060,5/19/2022
28061,5/19/2022
28062,5/19/2022
28063,5/19/2022
28064,5/19/2022
28065,5/19/2022
28066,5/19/2022
28067,5/19/2022
28068,5/19/2022
28069,5/19/2022
28070,5/19/2022
28071,5/19/2022
28072,5/19/2022
28073,5/19/2022
28074,5/19/2022
28075,5/19/2022
28076,5/19/2022
28077,5/19/2022
28078,5/19/2022
28079,5/19/2022
28080,5/19/2022
28081,5/19/2022
28082,5/19/2022
28083,5/19/2022
28084,5/19/2022
28085,5/19/2022
28086,5/19/2022
28087,5/19/2022
28088,5/19/2022
28089,5/19/2022
28090,5/19/2022
28091,5/19/2022
28092,5/19/2022
28093,5/19/2022
28094,5/19/2022
28095,5/19/2022
28096,5/19/2022
28097,5/19/2022
28098,5/19/2022
28099,5/19/2022
28100,5/19/2022
28101,5/19/2022
28102,5/19/2022
28103,5/19/2022
28104,5/19/2022
28105,5/19/2022
28106,5/19/2022
28107,5/19/2022
28108,5/19/2022
28109,5/19/2022
28110,5/19/2022
28111,5/19/2022
28112,5/19/2022
28113,5/19/2022
28114,5/19/2022
28115,5/19/2022
28116,5/19/2022
28117,5/19/2022
28118,5/19/2022
28119,5/19/2022
28120,5/19/2022
28121,5/19/2022
28122,5/19/2022
28123,5/19/2022
28124,5/19/2022
28125,5/19/2022
28126,5/19/2022
28127,5/19/2022
28128,5/19/2022
28129,5/19/2022
28130,5/19/2022
28131,5/19/2022
28132,5/19/2022
28133,5/19/2022
28134,5/19/2022
28135,5/19/2022
28136,5/19/2022
28137,5/19/2022
28138,5/19/2022
28139,5/19/2022
28140,5/19/2022
28141,5/19/2022
28142,5/19/2022
28143,5/19/2022
28144,5/19/2022
28145,5/19/2022
28146,5/19/2022
28147,5/19/2022
28148,5/19/2022
28149,5/19/2022
28150,5/19/2022
28151,5/19/2022
28152,5/19/2022
28153,5/19/2022
28154,5/19/2022
28155,5/19/2022
28156,5/19/2022
28157,5/19/2022
28158,5/19/2022
28159,5/19/2022
28160,5/19/2022
28161,5/19/2022
28162,5/19/2022
28163,5/19/2022
28164,5/19/2022
28165,5/19/2022
28166,5/19/2022
28167,5/19/2022
28168,5/19/2022
28169,5/19/2022
28170,5/19/2022
28171,5/19/2022
28172,5/19/2022
28173,5/19/2022
28174,5/19/2022
28175,5/19/2022
28176,5/19/2022
28177,5/19/2022
28178,5/19/2022
28179,5/19/2022
28180,5/19/2022
28181,5/19/2022
28182,5/19/2022
28183,5/19/2022
28184,5/19/2022
28185,5/19/2022
28186,5/19/2022
28187,5/19/2022
28188,5/19/2022
28189,5/19/2022
28190,5/19/2022
28191,5/19/2022
28192,5/19/2022
28193,5/19/2022
28194,5/19/2022
28195,5/19/2022
28196,5/19/2022
28197,5/19/2022
28198,5/19/2022
28199,5/19/2022
28200,5/19/2022
28201,5/19/2022
28202,5/19/2022
28203,5/19/2022
28204,5/19/2022
28205,5/19/2022
28206,5/19/2022
28207,5/19/2022
28208,5/19/2022
28209,5/19/2022
28210,5/19/2022
28211,5/19/2022
28212,5/19/2022
28213,5/19/2022
28214,5/19/2022
28215,5/19/2022
28216,5/19/2022
28217,5/19/2022
28218,5/19/2022
28219,5/19/2022
28220,5/19/2022
28221,5/19/2022
28222,5/19/2022
28223,5/19/2022
28224,5/19/2022
28225,5/19/2022
28226,5/19/2022
28227,5/19/2022
28228,5/19/2022
28229,5/19/2022
28230,5/19/2022
28231,5/19/2022
28232,5/19/2022
28233,5/19/2022
28234,5/19/2022
28235,5/19/2022
28236,5/19/2022
28237,5/19/2022
28238,5/19/2022
28239,5/19/2022
28240,5/19/2022
28241,5/19/2022
28242,5/19/2022
28243,5/19/2022
28244,5/19/2022
28245,5/19/2022
28246,5/19/2022
28247,5/19/2022
28248,5/19/2022
28249,5/19/2022
28250,5/19/2022
28251,5/19/2022
28252,5/19/2022
28253,5/19/2022
28254,5/19/2022
28255,5/19/2022
28256,5/19/2022
28257,5/19/2022
28258,5/19/2022
28259,5/19/2022
28260,5/19/2022
28261,5/19/2022
28262,5/19/2022
28263,5/19/2022
28264,5/19/2022
28265,5/19/2022
28266,5/19/2022
28267,5/19/2022
28268,5/19/2022
28269,5/19/2022
28270,5/19/2022
28271,5/19/2022
28272,5/19/2022
28273,5/19/2022
28274,5/19/2022
28275,5/19/2022
28276,5/19/2022
28277,5/19/2022
28278,5/19/2022
28279,5/19/2022
28280,5/19/2022
28281,5/19/2022
28282,5/19/2022
28283,5/19/2022
28284,5/19/2022
28285,5/19/2022
28286,5/19/2022
28287,5/19/2022
28288,5/19/2022
28289,5/19/2022
28290,5/19/2022
28291,5/19/2022
28292,5/19/2022
28293,5/19/2022
28294,5/19/2022
28295,5/19/2022
28296,5/19/2022
28297,5/19/2022
28298,5/19/2022
28299,5/19/2022
28300,5/19/2022
28301,5/19/2022
28302,5/19/2022
28303,5/19/2022
28304,5/19/2022
28305,5/19/2022
28306,5/19/2022
28307,5/19/2022
28308,5/19/2022
28309,5/19/2022
28310,5/19/2022
28311,5/19/2022
28312,5/19/2022
28313,5/19/2022
28314,5/19/2022
28315,5/19/2022
28316,5/19/2022
28317,5/19/2022
28318,5/19/2022
28319,5/19/2022
28320,5/19/2022
28321,5/19/2022
28322,5/19/2022
28323,5/19/2022
28324,5/19/2022
28325,5/19/2022
28326,5/19/2022
28327,5/19/2022
28328,5/19/2022
28329,5/19/2022
28330,5/19/2022
28331,5/19/2022
28332,5/19/2022
28333,5/19/2022
28334,5/19/2022
28335,5/19/2022
28336,5/19/2022
28337,5/19/2022
28338,5/19/2022
28339,5/19/2022
28340,5/19/2022
28341,5/19/2022
28342,5/19/2022
28343,5/19/2022
28344,5/19/2022
28345,5/19/2022
28346,5/19/2022
28347,5/19/2022
28348,5/19/2022
28349,5/19/2022
28350,5/19/2022
28351,5/19/2022
28352,5/19/2022
28353,5/19/2022
28354,5/19/2022
28355,5/19/2022
28356,5/19/2022
28357,5/19/2022
28358,5/19/2022
28359,5/19/2022
28360,5/19/2022
28361,5/19/2022
28362,5/19/2022
28363,5/19/2022
28364,5/19/2022
28365,5/19/2022
28366,5/19/2022
28367,5/19/2022
28368,5/19/2022
28369,5/19/2022
28370,5/19/2022
28371,5/19/2022
28372,5/19/2022
28373,5/19/2022
28374,5/19/2022
28375,5/19/2022
28376,5/19/2022
28377,5/19/2022
28378,5/19/2022
28379,5/19/2022
28380,5/19/2022
28381,5/19/2022
28382,5/19/2022
28383,5/19/2022
28384,5/19/2022
28385,5/19/2022
28386,5/19/2022
28387,5/19/2022
28388,5/19/2022
28389,5/19/2022
28390,5/19/2022
28391,5/19/2022
28392,5/19/2022
28393,5/19/2022
28394,5/19/2022
28395,5/19/2022
28396,5/19/2022
28397,5/19/2022
28398,5/19/2022
28399,5/19/2022
28400,5/19/2022
28401,5/19/2022
28402,5/19/2022
28403,5/19/2022
28404,5/19/2022
28405,5/19/2022
28406,5/19/2022
28407,5/19/2022
28408,5/19/2022
28409,5/19/2022
28410,5/19/2022
28411,5/19/2022
28412,5/19/2022
28413,5/19/2022
28414,5/19/2022
28415,5/19/2022
28416,5/19/2022
28417,5/19/2022
28418,5/19/2022
28419,5/19/2022
28420,5/19/2022
28421,5/19/2022
28422,5/19/2022
28423,5/19/2022
28424,5/19/2022
28425,5/19/2022
28426,5/19/2022
28427,5/19/2022
28428,5/19/2022
28429,5/19/2022
28430,5/19/2022
28431,5/19/2022
28432,5/19/2022
28433,5/19/2022
28434,5/19/2022
28435,5/19/2022
28436,5/19/2022
28437,5/19/2022
28438,5/19/2022
28439,5/19/2022
28440,5/19/2022
28441,5/19/2022
28442,5/19/2022
28443,5/19/2022
28444,5/19/2022
28445,5/19/2022
28446,5/19/2022
28447,5/19/2022
28448,5/19/2022
28449,5/19/2022
28450,5/19/2022
28451,5/19/2022
28452,5/19/2022
28453,5/19/2022
28454,5/19/2022
28455,5/19/2022
28456,5/19/2022
28457,5/19/2022
28458,5/19/2022
28459,5/19/2022
28460,5/19/2022
28461,5/19/2022
28462,5/19/2022
28463,5/19/2022
28464,5/19/2022
28465,5/19/2022
28466,5/19/2022
28467,5/19/2022
28468,5/19/2022
28469,5/19/2022
28470,5/19/2022
28471,5/19/2022
28472,5/19/2022
28473,5/19/2022
28474,5/19/2022
28475,5/19/2022
28476,5/19/2022
28477,5/19/2022
28478,5/19/2022
28479,5/19/2022
28480,5/19/2022
28481,5/19/2022
28482,5/19/2022
28483,5/19/2022
28484,5/19/2022
28485,5/19/2022
28486,5/19/2022
28487,5/19/2022
28488,5/19/2022
28489,5/19/2022
28490,5/19/2022
28491,5/19/2022
28492,5/19/2022
28493,5/19/2022
28494,5/19/2022
28495,5/19/2022
28496,5/19/2022
28497,5/19/2022
28498,5/19/2022
28499,5/19/2022
28500,5/19/2022
28501,5/19/2022
28502,5/19/2022
28503,5/19/2022
28504,5/19/2022
28505,5/19/2022
28506,5/19/2022
28507,5/19/2022
28508,5/19/2022
28509,5/19/2022
28510,5/19/2022
28511,5/19/2022
28512,5/19/2022
28513,5/19/2022
28514,5/19/2022
28515,5/19/2022
28516,5/19/2022
28517,5/19/2022
28518,5/19/2022
28519,5/19/2022
28520,5/19/2022
28521,5/19/2022
28522,5/19/2022
28523,5/19/2022
28524,5/19/2022
28525,5/19/2022
28526,5/19/2022
28527,5/19/2022
28528,5/19/2022
28529,5/19/2022
28530,5/19/2022
28531,5/19/2022
28532,5/19/2022
28533,5/19/2022
28534,5/19/2022
28535,5/19/2022
28536,5/19/2022
28537,5/19/2022
28538,5/19/2022
28539,5/19/2022
28540,5/19/2022
28541,5/19/2022
28542,5/19/2022
28543,5/19/2022
28544,5/19/2022
28545,5/19/2022
28546,5/19/2022
28547,5/19/2022
28548,5/19/2022
28549,5/19/2022
28550,5/19/2022
28551,5/19/2022
28552,5/19/2022
28553,5/19/2022
28554,5/19/2022
28555,5/19/2022
28556,5/19/2022
28557,5/19/2022
28558,5/19/2022
28559,5/19/2022
28560,5/19/2022
28561,5/19/2022
28562,5/19/2022
28563,5/19/2022
28564,5/19/2022
28565,5/19/2022
28566,5/19/2022
28567,5/19/2022
28568,5/19/2022
28569,5/19/2022
28570,5/19/2022
28571,5/19/2022
28572,5/19/2022
28573,5/19/2022
28574,5/19/2022
28575,5/19/2022
28576,5/19/2022
28577,5/19/2022
28578,5/19/2022
28579,5/19/2022
28580,5/19/2022
28581,5/19/2022
28582,5/19/2022
28583,5/19/2022
28584,5/19/2022
28585,5/19/2022
28586,5/19/2022
28587,5/19/2022
28588,5/19/2022
28589,5/19/2022
28590,5/19/2022
28591,5/19/2022
28592,5/19/2022
28593,5/19/2022
28594,5/19/2022
28595,5/19/2022
28596,5/19/2022
28597,5/19/2022
28598,5/19/2022
28599,5/19/2022
28600,5/19/2022
28601,5/19/2022
28602,5/19/2022
28603,5/19/2022
28604,5/19/2022
28605,5/19/2022
28606,5/19/2022
28607,5/19/2022
28608,5/19/2022
28609,5/19/2022
28610,5/19/2022
28611,5/19/2022
28612,5/19/2022
28613,5/19/2022
28614,5/19/2022
28615,5/19/2022
28616,5/19/2022
28617,5/19/2022
28618,5/19/2022
28619,5/19/2022
28620,5/19/2022
28621,5/19/2022
28622,5/19/2022
28623,5/19/2022
28624,5/19/2022
28625,5/19/2022
28626,5/19/2022
28627,5/19/2022
28628,5/19/2022
28629,5/19/2022
28630,5/19/2022
28631,5/19/2022
28632,5/19/2022
28633,5/19/2022
28634,5/19/2022
28635,5/19/2022
28636,5/19/2022
28637,5/19/2022
28638,5/19/2022
28639,5/19/2022
28640,5/19/2022
28641,5/19/2022
28642,5/19/2022
28643,5/19/2022
28644,5/19/2022
28645,5/19/2022
28646,5/19/2022
28647,5/19/2022
28648,5/19/2022
28649,5/19/2022
28650,5/19/2022
28651,5/19/2022
28652,5/19/2022
28653,5/19/2022
28654,5/19/2022
28655,5/19/2022
28656,5/19/2022
28657,5/19/2022
28658,5/19/2022
28659,5/19/2022
28660,5/19/2022
28661,5/19/2022
28662,5/19/2022
28663,5/19/2022
28664,5/19/2022
28665,5/19/2022
28666,5/19/2022
28667,5/19/2022
28668,5/19/2022
28669,5/19/2022
28670,5/19/2022
28671,5/19/2022
28672,5/19/2022
28673,5/19/2022
28674,5/19/2022
28675,5/19/2022
28676,5/19/2022
28677,5/19/2022
28678,5/19/2022
28679,5/19/2022
28680,5/19/2022
28681,5/19/2022
28682,5/19/2022
28683,5/19/2022
28684,5/19/2022
28685,5/19/2022
28686,5/19/2022
28687,5/19/2022
28688,5/19/2022
28689,5/19/2022
28690,5/19/2022
28691,5/19/2022
28692,5/19/2022
28693,5/19/2022
28694,5/19/2022
28695,5/19/2022
28696,5/19/2022
28697,5/19/2022
28698,5/19/2022
28699,5/19/2022
28700,5/19/2022
28701,5/19/2022
28702,5/19/2022
28703,5/19/2022
28704,5/19/2022
28705,5/19/2022
28706,5/19/2022
28707,5/19/2022
28708,5/19/2022
28709,5/19/2022
28710,5/19/2022
28711,5/19/2022
28712,5/19/2022
28713,5/19/2022
28714,5/19/2022
28715,5/19/2022
28716,5/19/2022
28717,5/19/2022
28718,5/19/2022
28719,5/19/2022
28720,5/19/2022
28721,5/19/2022
28722,5/19/2022
28723,5/19/2022
28724,5/19/2022
28725,5/19/2022
28726,5/19/2022
28727,5/19/2022
28728,5/19/2022
28729,5/19/2022
28730,5/19/2022
28731,5/19/2022
28732,5/19/2022
28733,5/19/2022
28734,5/19/2022
28735,5/19/2022
28736,5/19/2022
28737,5/19/2022
28738,5/19/2022
28739,5/19/2022
28740,5/19/2022
28741,5/19/2022
28742,5/19/2022
28743,5/19/2022
28744,5/19/2022
28745,5/19/2022
28746,5/19/2022
28747,5/19/2022
28748,5/19/2022
28749,5/19/2022
28750,5/19/2022
28751,5/19/2022
28752,5/19/2022
28753,5/19/2022
28754,5/19/2022
28755,5/19/2022
28756,5/19/2022
28757,5/19/2022
28758,5/19/2022
28759,5/19/2022
28760,5/19/2022
28761,5/19/2022
28762,5/19/2022
28763,5/19/2022
28764,5/19/2022
28765,5/19/2022
28766,5/19/2022
28767,5/19/2022
28768,5/19/2022
28769,5/19/2022
28770,5/19/2022
28771,5/19/2022
28772,5/19/2022
28773,5/19/2022
28774,5/19/2022
28775,5/19/2022
28776,5/19/2022
28777,5/19/2022
28778,5/19/2022
28779,5/19/2022
28780,5/19/2022
28781,5/19/2022
28782,5/19/2022
28783,5/19/2022
28784,5/19/2022
28785,5/19/2022
28786,5/19/2022
28787,5/19/2022
28788,5/19/2022
28789,5/19/2022
28790,5/19/2022
28791,5/19/2022
28792,5/19/2022
28793,5/19/2022
28794,5/19/2022
28795,5/19/2022
28796,5/19/2022
28797,5/19/2022
28798,5/19/2022
28799,5/19/2022
28800,5/19/2022
28801,5/19/2022
28802,5/19/2022
28803,5/19/2022
28804,5/19/2022
28805,5/19/2022
28806,5/19/2022
28807,5/19/2022
28808,5/19/2022
28809,5/19/2022
28810,5/19/2022
28811,5/19/2022
28812,5/19/2022
28813,5/19/2022
28814,5/19/2022
28815,5/19/2022
28816,5/19/2022
28817,5/19/2022
28818,5/19/2022
28819,5/19/2022
28820,5/19/2022
28821,5/19/2022
28822,5/19/2022
28823,5/19/2022
28824,5/19/2022
28825,5/19/2022
28826,5/19/2022
28827,5/19/2022
28828,5/19/2022
28829,5/19/2022
28830,5/19/2022
28831,5/19/2022
28832,5/19/2022
28833,5/19/2022
28834,5/19/2022
28835,5/19/2022
28836,5/19/2022
28837,5/19/2022
28838,5/19/2022
28839,5/19/2022
28840,5/19/2022
28841,5/19/2022
28842,5/19/2022
28843,5/19/2022
28844,5/19/2022
28845,5/19/2022
28846,5/19/2022
28847,5/19/2022
28848,5/19/2022
28849,5/19/2022
28850,5/19/2022
28851,5/19/2022
28852,5/19/2022
28853,5/19/2022
28854,5/19/2022
28855,5/19/2022
28856,5/19/2022
28857,5/19/2022
28858,5/19/2022
28859,5/19/2022
28860,5/19/2022
28861,5/19/2022
28862,5/19/2022
28863,5/19/2022
28864,5/19/2022
28865,5/19/2022
28866,5/19/2022
28867,5/19/2022
28868,5/19/2022
28869,5/19/2022
28870,5/19/2022
28871,5/19/2022
28872,5/19/2022
28873,5/19/2022
28874,5/19/2022
28875,5/19/2022
28876,5/19/2022
28877,5/19/2022
28878,5/19/2022
28879,5/19/2022
28880,5/19/2022
28881,5/19/2022
28882,5/19/2022
28883,5/19/2022
28884,5/19/2022
28885,5/19/2022
28886,5/19/2022
28887,5/19/2022
28888,5/19/2022
28889,5/19/2022
28890,5/19/2022
28891,5/19/2022
28892,5/19/2022
28893,5/19/2022
28894,5/19/2022
28895,5/19/2022
28896,5/19/2022
28897,5/19/2022
28898,5/19/2022
28899,5/19/2022
28900,5/19/2022
28901,5/19/2022
28902,5/19/2022
28903,5/19/2022
28904,5/19/2022
28905,5/19/2022
28906,5/19/2022
28907,5/19/2022
28908,5/19/2022
28909,5/19/2022
28910,5/19/2022
28911,5/19/2022
28912,5/19/2022
28913,5/19/2022
28914,5/19/2022
28915,5/19/2022
28916,5/19/2022
28917,5/19/2022
28918,5/19/2022
28919,5/19/2022
28920,5/19/2022
28921,5/19/2022
28922,5/19/2022
28923,5/19/2022
28924,5/19/2022
28925,5/19/2022
28926,5/19/2022
28927,5/19/2022
28928,5/19/2022
28929,5/19/2022
28930,5/19/2022
28931,5/19/2022
28932,5/19/2022
28933,5/19/2022
28934,5/19/2022
28935,5/19/2022
28936,5/19/2022
28937,5/19/2022
28938,5/19/2022
28939,5/19/2022
28940,5/19/2022
28941,5/19/2022
28942,5/19/2022
28943,5/19/2022
28944,5/19/2022
28945,5/19/2022
28946,5/19/2022
28947,5/19/2022
28948,5/19/2022
28949,5/19/2022
28950,5/19/2022
28951,5/19/2022
28952,5/19/2022
28953,5/19/2022
28954,5/19/2022
28955,5/19/2022
28956,5/19/2022
28957,5/19/2022
28958,5/19/2022
28959,5/19/2022
28960,5/19/2022
28961,5/19/2022
28962,5/19/2022
28963,5/19/2022
28964,5/19/2022
28965,5/19/2022
28966,5/19/2022
28967,5/19/2022
28968,5/19/2022
28969,5/19/2022
28970,5/19/2022
28971,5/19/2022
28972,5/19/2022
28973,5/19/2022
28974,5/19/2022
28975,5/19/2022
28976,5/19/2022
28977,5/19/2022
28978,5/19/2022
28979,5/19/2022
28980,5/19/2022
28981,5/19/2022
28982,5/19/2022
28983,5/19/2022
28984,5/19/2022
28985,5/19/2022
28986,5/19/2022
28987,5/19/2022
28988,5/19/2022
28989,5/19/2022
28990,5/19/2022
28991,5/19/2022
28992,5/19/2022
28993,5/19/2022
28994,5/19/2022
28995,5/19/2022
28996,5/19/2022
28997,5/19/2022
28998,5/19/2022
28999,5/19/2022
29000,5/19/2022
29001,5/19/2022
29002,5/19/2022
29003,5/19/2022
29004,5/19/2022
29005,5/19/2022
29006,5/19/2022
29007,5/19/2022
29008,5/19/2022
29009,5/19/2022
29010,5/19/2022
29011,5/19/2022
29012,5/19/2022
29013,5/19/2022
29014,5/19/2022
29015,5/19/2022
29016,5/19/2022
29017,5/19/2022
29018,5/19/2022
29019,5/19/2022
29020,5/19/2022
29021,5/19/2022
29022,5/19/2022
29023,5/19/2022
29024,5/19/2022
29025,5/19/2022
29026,5/19/2022
29027,5/19/2022
29028,5/19/2022
29029,5/19/2022
29030,5/19/2022
29031,5/19/2022
29032,5/19/2022
29033,5/19/2022
29034,5/19/2022
29035,5/19/2022
29036,5/19/2022
29037,5/19/2022
29038,5/19/2022
29039,5/19/2022
29040,5/19/2022
29041,5/19/2022
29042,5/19/2022
29043,5/19/2022
29044,5/19/2022
29045,5/19/2022
29046,5/19/2022
29047,5/19/2022
29048,5/19/2022
29049,5/19/2022
29050,5/19/2022
29051,5/19/2022
29052,5/19/2022
29053,5/19/2022
29054,5/19/2022
29055,5/19/2022
29056,5/19/2022
29057,5/19/2022
29058,5/19/2022
29059,5/19/2022
29060,5/19/2022
29061,5/19/2022
29062,5/19/2022
29063,5/19/2022
29064,5/19/2022
29065,5/19/2022
29066,5/19/2022
29067,5/19/2022
29068,5/19/2022
29069,5/19/2022
29070,5/19/2022
29071,5/19/2022
29072,5/19/2022
29073,5/19/2022
29074,5/19/2022
29075,5/19/2022
29076,5/19/2022
29077,5/19/2022
29078,5/19/2022
29079,5/19/2022
29080,5/19/2022
29081,5/19/2022
